State,(Emission,order),H3K27ac,H3K4me3,H3K4me1,H3K36me3,H3K9me3,H3K27me3
1,7.924511202037836E-4,0.0073010368135181325,0.02074026546866103,0.019005826379878025,0.02939181899436811,0.4687976660038276
2,6.14110257620324E-4,0.004254565429066032,0.0040154969655664206,0.005955540861529293,0.01777459949071525,0.02275293043864779
3,0.002130549388630691,0.02746619425642954,0.013870256691221187,0.033977821823065905,0.408415198413605,0.04713299156862958
4,0.03792279131404541,0.3177229658508265,0.19830988990850698,0.5000237090027507,0.8944712311192734,0.0677733919782567
5,0.012848249024347927,0.011991341723602177,0.035015374887331106,0.6758547674613413,0.028089259453298134,0.006808388322217999
6,0.2290882069267467,0.3391084675653082,0.7836548714060773,0.8102816828275743,0.0896135947669587,0.010445631702546665
7,0.05399560382310399,0.07893771678910853,0.6774977898217236,0.05617630791231922,0.09193410970263793,0.12056391629188137
8,0.1319347017752157,0.9317982060408011,0.8144664208310062,0.06251944621703141,0.13511903482509122,0.26207143793727317
9,0.9043474267007089,0.8858680369311842,0.9932394071520028,0.3840701140844273,0.2425580621024187,0.025887296024453343
10,0.9480894700702698,0.9941087187453549,0.4521866034426115,0.05143120522977823,0.07608419369362003,0.011581074602666979
